date_time,data_set,loss_func,rnd_seed_input,rnd_search_iter,rnd_search_iter_no,beta,eta,epochs,patience,early_stop_delay,batch_size,learning_rate,lambda_mod,n_layers,n_units,prob_drop,epoch_stopped_on,loss_mse_train,loss_rmse_train,loss_mae_train,loss_rmsle_train,r2_train,loss_mse_val,loss_rmse_val,loss_mae_val,loss_rmsle_val,r2_val,r2_val_avg,r2_train_2_avg,r2_train_3_avg,date_time_seed,model_checkpoint_name,r2_test,r2_test_avg,loss_mae_test,loss_rmse_test,loss_rmsle_test,weibull_loss,prob_drop_true,mse,rmse,rmsle,weibull_mse,weibull_rmse,weibull_rmsle,weibull_only_mse,weibull_only_rmse,weibull_only_rmsle
2021_04_05_14:21:56,ims,mse,440538,3000,4,2.0,63.89398092270162,2000,50,0,512,0.0001,0.3602475473426547,3,64,0.6,164,0.0584323026239872,0.2416618466377258,0.2021608650684356,0.1691355109214782,0.2970441319822017,0.0526835359632968,0.2295289784669876,0.2021608650684356,0.1608279794454574,0.3448419702780652,0.3577651144467099,0.6432507960509837,0.2792691639514706,2021_04_05_14:21:56_440538,2021_04_05_14:21:56_mse_440538.pt,0.6605919277721871,0.6713723853874913,0.12454117089509964,0.1652059257030487,0.1224566400051117,0,1,1,0,0,0,0,0,0,0,0
2021_04_05_13:16:58,ims,weibull_rmse,6893547,3000,2,2.0,63.89398092270162,2000,50,0,128,0.001,0.8767363286447701,6,256,0.4,4,0.0556148514793864,0.2375061064958572,0.1994477212429046,0.1636919975280761,0.3210129536807667,0.0501932688057422,0.2240385711193084,0.1994477212429046,0.1561984866857528,0.375810303472157,0.388359226630112,0.7021611160448493,0.3076301826995257,2021_04_05_13:16:58_6893547,2021_04_05_13:16:58_weibull_rmse_6893547.pt,0.6605857800438097,0.6820625987877555,0.11979052424430847,0.16520743072032928,0.12156759202480316,1,1,0,0,0,0,1,0,0,0,0
2021_04_05_16:39:04,ims,weibull_rmsle,4006342,3000,1,2.0,63.89398092270162,2000,50,0,64,0.0001,0.6967009658898896,7,256,0.5,20,0.0568895605271277,0.2357729971408844,0.1969326734542846,0.1629767119884491,0.3308860543962724,0.0451819822192192,0.2125605642795562,0.1969326734542846,0.1462375372648239,0.4381292775291601,0.4478882282192414,0.7072291015582903,0.352588290770475,2021_04_05_16:39:04_4006342,2021_04_05_16:39:04_weibull_rmsle_4006342.pt,0.6604610908198238,0.6763296115514565,0.11967875808477402,0.16523775458335876,0.12094345688819885,1,1,0,0,0,0,0,1,0,0,0
2021_04_05_16:35:02,ims,rmsle,5820477,3000,12,2.0,63.89398092270162,2000,50,0,128,0.0001,0.7702457757138722,4,64,0.25,26,0.0600806629477903,0.2448039501905441,0.2051541805267334,0.1692252457141876,0.2786454296360673,0.0518936887383461,0.227801889181137,0.2051541805267334,0.1586632579565048,0.3546643779115427,0.3659820277567547,0.6846802490698041,0.2406482674246102,2021_04_05_16:35:02_5820477,2021_04_05_16:35:02_rmsle_5820477.pt,0.6604421483824741,0.6683746884314902,0.1346839815378189,0.16524235904216766,0.12082734704017639,0,1,0,0,1,0,0,0,0,0,0
2021_04_05_16:35:18,ims,weibull_rmsle,4006342,3000,0,2.0,63.89398092270162,2000,50,0,128,0.0001,0.9747890530295374,6,256,0.2,11,0.0587077244217025,0.2436003386974334,0.2028991878032684,0.1673932820558548,0.2857212440142355,0.0490755103528499,0.2215299606323242,0.2028991878032684,0.1503767669200897,0.3897104419076634,0.4085869458731572,0.7763278331006319,0.2609896585697712,2021_04_05_16:35:18_4006342,2021_04_05_16:35:18_weibull_rmsle_4006342.pt,0.6603007321732288,0.6714652011384492,0.14761605858802795,0.16527678072452545,0.11657191067934036,1,1,0,0,0,0,0,1,0,0,0
2021_04_05_15:23:25,ims,rmsle,9393819,3000,5,2.0,63.89398092270162,2000,50,0,32,0.001,2.60837618190684,7,128,0.2,2,0.0554348137555033,0.2350304871797561,0.1977323740720749,0.1612881273031234,0.335093889135296,0.0583453215658664,0.2415477931499481,0.1977323740720749,0.1670469641685485,0.2744336040217402,0.2857009332283652,0.6754305752240529,0.3346229066800384,2021_04_05_15:23:25_9393819,2021_04_05_15:23:25_rmsle_9393819.pt,0.6600546421203278,0.6933999005417038,0.11232739686965942,0.16533662378787994,0.12084104865789413,0,1,0,0,1,0,0,0,0,0,0
2021_04_05_13:04:04,ims,weibull_mse,88656,3000,11,2.0,63.89398092270162,2000,50,0,256,0.001,1.4592650208008926,6,256,0.4,6,0.0556776455507196,0.242222860455513,0.2017276734113693,0.1655831187963485,0.2937763589042913,0.049185536801815,0.2217781394720077,0.2017276734113693,0.1519091725349426,0.3883421906220643,0.3953561564685203,0.7681801408812069,0.2774032601805672,2021_04_05_13:04:04_88656,2021_04_05_13:04:04_weibull_mse_88656.pt,0.6599294594506988,0.678278646915502,0.1355690211057663,0.16536708176136017,0.1189131811261177,1,1,0,0,0,1,0,0,0,0,0
2021_04_05_14:55:48,ims,weibull_rmsle,1927145,3000,1,2.0,63.89398092270162,2000,50,0,128,0.0001,2.7590288955099624,6,128,0.0,7,0.0607806237992541,0.2430555671453476,0.2034019827842712,0.1701129227876663,0.2889123906523089,0.0534283965826034,0.2311458587646484,0.2034019827842712,0.1614501625299453,0.3355791193855006,0.352563771751371,0.6363448055626287,0.2753090947289532,2021_04_05_14:55:48_1927145,2021_04_05_14:55:48_weibull_rmsle_1927145.pt,0.6599213959531207,0.6731203768292969,0.12490212917327881,0.16536903381347656,0.12272170186042786,1,0,0,0,0,0,0,1,0,0,0
2021_04_05_14:09:11,ims,weibull_rmsle,5221101,3000,5,2.0,63.89398092270162,2000,50,0,256,0.0001,2.203234351236869,5,16,0.0,55,0.0595843159946902,0.2438560873270034,0.2036762684583664,0.1693753004074096,0.2842207075841065,0.0517921410501003,0.2275788933038711,0.2036762684583664,0.1576217263936996,0.3559271955696513,0.3638477857638418,0.6784840685600609,0.2611329418037249,2021_04_05_14:09:11_5221101,2021_04_05_14:09:11_weibull_rmsle_5221101.pt,0.6599017059489779,0.667026723990529,0.13891468942165375,0.1653738170862198,0.11996475607156754,1,0,0,0,0,0,0,1,0,0,0
2021_04_05_15:43:38,ims,rmse,7441800,3000,14,2.0,63.89398092270162,2000,50,0,32,0.001,1.4130262822595323,4,64,0.25,2,0.060009241966311,0.2314138412475586,0.1939466297626495,0.1610845178365707,0.3553996133016317,0.0547646135091781,0.2340184450149536,0.1939466297626495,0.1636322438716888,0.3189622988215721,0.3321301271661956,0.6799694973660877,0.3550101785774587,2021_04_05_15:43:38_7441800,2021_04_05_15:43:38_rmse_7441800.pt,0.6598919968295085,0.678651489164616,0.11667954921722412,0.16537617146968842,0.12163054943084717,0,1,0,1,0,0,0,0,0,0,0
2021_04_05_13:43:53,ims,rmse,6893547,3000,10,2.0,63.89398092270162,2000,50,0,256,0.01,2.626336305127944,3,128,0.4,1,0.0675223632876215,0.2456240504980087,0.2060044556856155,0.1710880249738693,0.2738042081092717,0.0521641336381435,0.2283947169780731,0.2060044556856155,0.1595200598239898,0.3513011851807772,0.3627784112813484,0.6308415559406775,0.2472806813488972,2021_04_05_13:43:53_6893547,2021_04_05_13:43:53_rmse_6893547.pt,0.6598058773302353,0.6699486465044847,0.1267566829919815,0.16539710760116577,0.12239896506071091,0,1,0,1,0,0,0,0,0,0,0
2021_04_05_15:05:35,ims,mse,555660,3000,10,2.0,63.89398092270162,2000,50,0,32,0.001,1.7920258250039425,2,64,0.2,5,0.0583377545414793,0.2382753491401672,0.1993210315704345,0.166713684797287,0.3166075328069689,0.0484980642795562,0.2202227860689163,0.1993210315704345,0.1550556868314743,0.3968913982928385,0.4147796253345697,0.6753039798726609,0.2932355834837034,2021_04_05_15:05:35_555660,2021_04_05_15:05:35_mse_555660.pt,0.6597557759365937,0.6733113030189397,0.12320103496313095,0.16540929675102234,0.12238168716430664,0,1,1,0,0,0,0,0,0,0,0
2021_04_05_16:52:56,ims,weibull_rmsle,7106481,3000,4,2.0,63.89398092270162,2000,50,0,512,0.0001,0.2134275747248006,3,256,0.0,61,0.0573699581126372,0.2394861131906509,0.2013451308012008,0.1658743917942047,0.3096447495590593,0.0450550131499767,0.2122616916894912,0.2013451308012008,0.1473829001188278,0.4397082496776539,0.4724408830127992,0.647182220061876,0.3048170653867629,2021_04_05_16:52:56_7106481,2021_04_05_16:52:56_weibull_rmsle_7106481.pt,0.6597237188090797,0.681431852594977,0.11603843420743942,0.16541709005832672,0.12272457033395767,1,0,0,0,0,0,0,1,0,0,0
2021_04_05_15:07:52,ims,rmsle,5091644,3000,4,2.0,63.89398092270162,2000,50,0,32,0.0001,1.6204446809494764,5,32,0.25,18,0.0609081179131326,0.2459216117858886,0.2064160853624344,0.1698009222745895,0.272043585440489,0.0542984195053577,0.2330202460289001,0.2064160853624344,0.1617816537618637,0.3247598105114414,0.3290322465980517,0.6393813744491532,0.2423221736759189,2021_04_05_15:07:52_5091644,2021_04_05_15:07:52_rmsle_5091644.pt,0.659671222162265,0.667445452836108,0.13856254518032074,0.16542983055114746,0.12033164501190186,0,1,0,0,1,0,0,0,0,0,0
2021_04_05_13:15:48,ims,weibull_rmsle,9353278,3000,8,2.0,63.89398092270162,2000,50,0,32,0.0001,0.8892885801459359,6,32,0.0,7,0.0630180681018589,0.249320238828659,0.2098520249128341,0.1723134219646453,0.2517839527218453,0.0556089095771312,0.2358154505491256,0.2098520249128341,0.1652059853076934,0.3084628762113282,0.315608676839927,0.5669801098224947,0.219389341647482,2021_04_05_13:15:48_9353278,2021_04_05_13:15:48_weibull_rmsle_9353278.pt,0.6591238300775983,0.6661803793264023,0.13336044549942017,0.16556282341480255,0.12179718166589737,1,0,0,0,0,0,0,1,0,0,0
2021_04_05_17:17:12,ims,weibull_mse,7106481,3000,8,2.0,63.89398092270162,2000,50,0,128,0.01,2.708513517345865,3,16,0.2,1,0.0685774260039987,0.2447543740272522,0.2055212408304214,0.1700564473867416,0.2789375972311122,0.0530385561287403,0.2303010374307632,0.2055212408304214,0.1610794216394424,0.3404270635221397,0.3493955632634107,0.6254868376782263,0.2537028290524024,2021_04_05_17:17:12_7106481,2021_04_05_17:17:12_weibull_mse_7106481.pt,0.6590391195671835,0.6689439873365002,0.12641771137714386,0.16558338701725006,0.12242952734231949,1,1,0,0,0,1,0,0,0,0,0
2021_04_05_14:14:53,ims,weibull_mse,4085584,3000,2,2.0,63.89398092270162,2000,50,0,64,0.001,1.9971551536588632,4,16,0.2,4,0.0616904046872387,0.2427294850349426,0.2038858979940414,0.1699818968772888,0.2908190847433658,0.0558169558644294,0.2362561523914337,0.2038858979940414,0.1663371622562408,0.3058757066160668,0.3177150912319886,0.5760533431521614,0.2751504904614827,2021_04_05_14:14:53_4085584,2021_04_05_14:14:53_weibull_mse_4085584.pt,0.65880589431191,0.6705197262103418,0.11991307884454727,0.16564002633094788,0.12385580688714981,1,1,0,0,0,1,0,0,0,0,0
2021_04_05_14:57:12,ims,weibull_rmsle,7196474,3000,5,2.0,63.89398092270162,2000,50,0,128,0.0001,2.5854451980879456,7,256,0.1,7,0.058704298053836,0.2406014949083328,0.2005005478858947,0.1668790578842163,0.3031993266667995,0.050706498324871,0.2251810878515243,0.2005005478858947,0.154674082994461,0.3694278812882444,0.3936078777137748,0.7615063520172786,0.2771802440893345,2021_04_05_14:57:12_7196474,2021_04_05_14:57:12_weibull_rmsle_7196474.pt,0.6586529299660269,0.6743424508261303,0.13654951751232147,0.16567714512348175,0.12033791095018387,1,1,0,0,0,0,0,1,0,0,0
2021_04_05_15:42:37,ims,weibull_rmse,1707436,3000,1,2.0,63.89398092270162,2000,50,0,256,0.001,2.132128209569045,6,256,0.1,4,0.0559960416164891,0.2396541684865951,0.1999969631433487,0.1644804775714874,0.3086755501467532,0.051869973540306,0.2277498394250869,0.1999969631433487,0.1570436954498291,0.3549592419002058,0.3667990235391254,0.7651993975483737,0.2926243970366793,2021_04_05_15:42:37_1707436,2021_04_05_15:42:37_weibull_rmse_1707436.pt,0.658223130075201,0.6761784863896798,0.13679687678813934,0.1657814234495163,0.11911862343549728,1,1,0,0,0,0,1,0,0,0,0
2021_04_05_17:30:17,ims,mse,2135948,3000,9,2.0,63.89398092270162,2000,50,0,256,0.0001,0.5410900816595721,6,32,0.0,33,0.0602699290832568,0.2449340373277664,0.2043508291244506,0.1717185378074646,0.2778786349118559,0.0511612296104431,0.2261885106563568,0.2043508291244506,0.1579260677099228,0.3637729813930124,0.3741961220710654,0.6215376384098381,0.2724413828748241,2021_04_05_17:30:17_2135948,2021_04_05_17:30:17_mse_2135948.pt,0.6581216032417885,0.667638753824104,0.13082289695739746,0.16580604016780853,0.12230349332094193,0,0,1,0,0,0,0,0,0,0,0
2021_04_05_15:15:22,ims,weibull_rmsle,3404138,3000,18,2.0,63.89398092270162,2000,50,0,64,0.001,2.19460539543442,5,128,0.1,1,0.0718908165136109,0.2465752810239792,0.2067857831716537,0.1710983365774154,0.2681686270221919,0.0548106878995895,0.2341168522834777,0.2067857831716537,0.1626860946416854,0.3183893284954062,0.3291480347237341,0.6477436906139836,0.232507464617949,2021_04_05_15:15:22_3404138,2021_04_05_15:15:22_weibull_rmsle_3404138.pt,0.6580852111559795,0.6661567920235809,0.13501743972301483,0.16581487655639648,0.12169595062732697,1,1,0,0,0,0,0,1,0,0,0
2021_04_05_17:11:56,ims,rmse,4006342,3000,9,2.0,63.89398092270162,2000,50,0,64,0.01,0.4593922888914773,2,128,0.2,1,0.0624962249203868,0.2313459515571594,0.1943268626928329,0.1595482975244522,0.3557777073990696,0.0530693456530571,0.2303678840398788,0.1943268626928329,0.1612586379051208,0.3400441973732839,0.3728679244670033,0.6607597706001964,0.3654325626035573,2021_04_05_17:11:56_4006342,2021_04_05_17:11:56_rmse_4006342.pt,0.6578645512902396,0.6836158730218005,0.12625281512737274,0.1658683568239212,0.11932837963104248,0,1,0,1,0,0,0,0,0,0,0
2021_04_05_16:02:05,ims,mse,1707436,3000,7,2.0,63.89398092270162,2000,50,0,512,0.01,1.2730638844068234,3,64,0.5,2,0.0647700026631355,0.2484750598669052,0.2091464847326278,0.1734723448753357,0.2568480959848149,0.0570604242384433,0.2388732731342315,0.2091464847326278,0.1681688129901886,0.2904122373617507,0.3036575104334172,0.5558674220299792,0.2341037587205614,2021_04_05_16:02:05_1707436,2021_04_05_16:02:05_mse_1707436.pt,0.657290519292914,0.6684510566763395,0.12149426341056824,0.16600744426250458,0.12417816370725632,0,1,1,0,0,0,0,0,0,0,0
2021_04_05_15:06:03,ims,rmsle,2675894,3000,10,2.0,63.89398092270162,2000,50,0,256,0.0001,0.7276729252186885,4,16,0.2,107,0.0594984887745873,0.2439121454954147,0.2045005410909652,0.1691525280475616,0.283891531501938,0.0533865429461002,0.2310553044080734,0.2045005410909652,0.1606213748455047,0.3360996434944849,0.3442587126529806,0.6619957861068553,0.2540801121375778,2021_04_05_15:06:03_2675894,2021_04_05_15:06:03_rmsle_2675894.pt,0.6572734886460513,0.6667698716138821,0.13064973056316376,0.16601157188415527,0.12221074104309082,0,1,0,0,1,0,0,0,0,0,0
2021_04_05_14:06:27,ims,weibull_rmsle,8342993,3000,6,2.0,63.89398092270162,2000,50,0,32,0.0001,0.6805204782050054,5,32,0.2,16,0.0618551210642641,0.2482794821262359,0.2088627070188522,0.1713711023330688,0.2580176314740643,0.0538498237729072,0.2320556789636612,0.2088627070188522,0.1620776057243347,0.3303383407506185,0.3392654917845101,0.6312142441450633,0.2139740989137248,2021_04_05_14:06:27_8342993,2021_04_05_14:06:27_weibull_rmsle_8342993.pt,0.6571847084526875,0.6664110666906221,0.12791714072227478,0.166033074259758,0.12317155301570892,1,1,0,0,0,0,0,1,0,0,0
2021_04_05_16:47:15,ims,rmsle,3405377,3000,7,2.0,63.89398092270162,2000,50,0,128,0.01,2.4692264635342536,3,16,0.2,1,0.0705962224767125,0.2481518536806106,0.2084143906831741,0.1717193573713302,0.2587802169139466,0.0536399707198143,0.2316030710935592,0.2084143906831741,0.1609843969345092,0.3329480605653301,0.3418349383290218,0.6400254484154362,0.2205450292452534,2021_04_05_16:47:15_3405377,2021_04_05_16:47:15_rmsle_3405377.pt,0.6571570771049569,0.665354083905944,0.1305389106273651,0.16603976488113403,0.12248754501342773,0,1,0,0,1,0,0,0,0,0,0
2021_04_05_14:51:38,ims,rmsle,7441800,3000,3,2.0,63.89398092270162,2000,50,0,128,0.001,2.5694883762267637,5,64,0.25,4,0.0636425799979218,0.2494945526123047,0.2086153030395507,0.1706827729940414,0.2507373124114902,0.0514781214296817,0.2268879413604736,0.2086153030395507,0.1565716564655304,0.3598322036623171,0.3668412128466179,0.7154549715738767,0.2084637221680569,2021_04_05_14:51:38_7441800,2021_04_05_14:51:38_rmsle_7441800.pt,0.6571206534633504,0.6654786689145953,0.14608587324619293,0.1660485863685608,0.11851055175065994,0,1,0,0,1,0,0,0,0,0,0
2021_04_05_16:28:30,ims,rmse,7214527,3000,1,2.0,63.89398092270162,2000,50,0,512,0.0001,1.9091718007965568,2,32,0.2,509,0.0569129308064778,0.2386270314455032,0.1995573341846466,0.1670033633708953,0.3145887039457247,0.0481052212417125,0.2193290442228317,0.1995573341846466,0.1541669368743896,0.401776691508809,0.4214553712533759,0.6709102562511948,0.2996211084849567,2021_04_05_16:28:30_7214527,2021_04_05_16:28:30_rmse_7214527.pt,0.6570385299029395,0.6711297291398329,0.12446912378072739,0.16606846451759338,0.12245550751686096,0,1,0,1,0,0,0,0,0,0,0
2021_04_05_15:32:13,ims,weibull_rmsle,510875,3000,10,2.0,63.89398092270162,2000,50,0,128,0.0001,0.2578220504283804,3,16,0.2,76,0.0607382772040778,0.2465491890907287,0.2072850167751312,0.1708654463291168,0.2683234232093967,0.0535913668572902,0.231498122215271,0.2072850167751312,0.1620685905218124,0.3335524909559749,0.3416376124580288,0.6210523960794627,0.2309602750150839,2021_04_05_15:32:13_510875,2021_04_05_15:32:13_weibull_rmsle_510875.pt,0.657037445149304,0.6654149498718687,0.1285785287618637,0.16606871783733368,0.12263514846563339,1,1,0,0,0,0,0,1,0,0,0
2021_04_05_14:19:33,ims,rmsle,4560877,3000,9,2.0,63.89398092270162,2000,50,0,32,0.0001,0.134072365359346,6,64,0.1,7,0.0608643703325346,0.2464340031147003,0.2065666019916534,0.169851079583168,0.2690070628677569,0.0533950105309486,0.2310736328363418,0.2065666019916534,0.1610727906227111,0.3359943289472219,0.3473260672748963,0.6858777839041181,0.2271086858996487,2021_04_05_14:19:33_4560877,2021_04_05_14:19:33_rmsle_4560877.pt,0.6570347112531982,0.6641646937680146,0.1404392421245575,0.1660694032907486,0.12036661058664322,0,1,0,0,1,0,0,0,0,0,0
2021_04_05_14:57:09,ims,mse,8488508,3000,4,2.0,63.89398092270162,2000,50,0,512,0.0001,2.9326295344605184,6,64,0.0,32,0.059762139370044,0.2440098971128463,0.2032400518655777,0.1706713140010833,0.2833174721823046,0.0546505823731422,0.2337746620178222,0.2032400518655777,0.1624130308628082,0.3203803714296389,0.3322412680061896,0.6807522782426524,0.2690785958986034,2021_04_05_14:57:09_8488508,2021_04_05_14:57:09_mse_8488508.pt,0.6567631998017001,0.6644602586158082,0.14244304597377777,0.16613511741161346,0.11995793133974075,0,0,1,0,0,0,0,0,0,0,0
2021_04_05_13:31:12,ims,rmsle,6761667,3000,0,2.0,63.89398092270162,2000,50,0,64,0.01,2.496541192082021,3,16,0.6,1,0.0712710088361864,0.2552184164524078,0.2151112407445907,0.1750168800354004,0.2159639986160575,0.0514376610517501,0.2267987430095672,0.2151112407445907,0.1580259352922439,0.360335383231754,0.3687871208381553,0.6163612473718016,0.1643679863697991,2021_04_05_13:31:12_6761667,2021_04_05_13:31:12_rmsle_6761667.pt,0.6567161029335093,0.6654918524467042,0.13128182291984558,0.16614651679992676,0.12199728190898895,0,1,0,0,1,0,0,0,0,0,0
2021_04_05_13:47:05,ims,mse,7692944,3000,3,2.0,63.89398092270162,2000,50,0,256,0.001,2.9583561463043124,4,32,0.2,7,0.0606098968921036,0.2436854094266891,0.2036763280630111,0.1702339053153991,0.2852223180543868,0.0520060323178768,0.2280483245849609,0.2036763280630111,0.1594394445419311,0.3532673131727981,0.3656883147844874,0.6545901071676088,0.2596089326412634,2021_04_05_13:47:05_7692944,2021_04_05_13:47:05_mse_7692944.pt,0.6564293805449273,0.6657055492001642,0.13138380646705627,0.16621588170528412,0.12253144383430481,0,1,1,0,0,0,0,0,0,0,0
2021_04_05_15:24:02,ims,rmsle,5053742,3000,10,2.0,63.89398092270162,2000,50,0,32,0.0001,2.702991522723491,5,128,0.4,9,0.0638740528456248,0.250479906797409,0.2098021358251571,0.1719087809324264,0.2448073813714358,0.0509825833141803,0.22579325735569,0.2098021358251571,0.154697760939598,0.3659946223774526,0.3760832196761589,0.6985774001940369,0.1967701480468177,2021_04_05_15:24:02_5053742,2021_04_05_15:24:02_rmsle_5053742.pt,0.6564213148227993,0.6636985381129252,0.14387480914592743,0.1662178337574005,0.11982826888561249,0,1,0,0,1,0,0,0,0,0,0
2021_04_05_15:28:29,ims,weibull_rmse,208879,3000,9,2.0,63.89398092270162,2000,50,0,256,0.0001,2.042501715050536,4,32,0.25,76,0.0584062511294052,0.2414569109678268,0.2012642174959182,0.1689745336771011,0.2982357364002808,0.0551758781075477,0.2348954975605011,0.2012642174959182,0.1638714671134948,0.3138478991269007,0.3212775056575464,0.6704933588697646,0.2937091642452897,2021_04_05_15:28:29_208879,2021_04_05_15:28:29_weibull_rmse_208879.pt,0.6563756683496896,0.667139076932744,0.13253816962242126,0.16622887551784515,0.12157364934682846,1,1,0,0,0,0,1,0,0,0,0
2021_04_05_15:57:11,ims,mse,6341199,3000,9,2.0,63.89398092270162,2000,50,0,512,0.0001,2.615705401467264,6,128,0.5,82,0.0597482000788052,0.2455078363418579,0.2045838236808776,0.168858140707016,0.2744911706450577,0.0513304322957992,0.2265622466802597,0.2045838236808776,0.1566295176744461,0.361668840431976,0.3717604569480408,0.7233124050735753,0.2508693474907075,2021_04_05_15:57:11_6341199,2021_04_05_15:57:11_mse_6341199.pt,0.6560719081739028,0.6751210581264693,0.13493303954601288,0.16630233824253082,0.12113668769598007,0,1,1,0,0,0,0,0,0,0,0
2021_04_05_14:36:06,ims,rmse,1566604,3000,5,2.0,63.89398092270162,2000,50,0,512,0.01,2.8195386713964594,3,32,0.4,3,0.0635476576785246,0.2469493895769119,0.2073325365781784,0.1731133759021759,0.2659461815430898,0.0564514175057411,0.2375950813293457,0.2073325365781784,0.1674419343471527,0.2979857138170351,0.3102772931856559,0.5533359266515456,0.2539498276077967,2021_04_05_14:36:06_1566604,2021_04_05_14:36:06_rmse_1566604.pt,0.6559793998684986,0.6662293842455318,0.1244172602891922,0.1663246899843216,0.12371271848678589,0,1,0,1,0,0,0,0,0,0,0
