date_time,data_set,loss_func,rnd_seed_input,rnd_search_iter,rnd_search_iter_no,beta,eta,epochs,patience,early_stop_delay,batch_size,learning_rate,lambda_mod,n_layers,n_units,prob_drop,epoch_stopped_on,loss_mse_train,loss_rmse_train,loss_mae_train,loss_rmsle_train,r2_train,loss_mse_val,loss_rmse_val,loss_mae_val,loss_rmsle_val,r2_val,r2_val_avg,r2_train1_1_avg,r2_train2_1_avg,r2_train3_1_avg,r2_val1_2_avg,r2_val2_2_avg,r2_val3_2_avg,date_time_seed,model_checkpoint_name,r2_test,r2_test_avg,loss_mae_test,loss_rmse_test,loss_rmsle_test,weibull_loss,prob_drop_true,mse,rmse,rmsle,weibull_mse,weibull_rmse,weibull_rmsle,weibull_only_mse,weibull_only_rmse,weibull_only_rmsle
2021_04_06_17:32:44,femto,weibull_only_rmsle,2019404,3000,5,2.0,0.199976726035066,2000,50,0,64,0.01,0.9347448787783202,2,32,0.25,387,0.048571163449775,0.2258026897907257,0.1758331209421157,0.1395622342824936,0.3861311671172106,0.0613575018942356,0.2477044761180877,0.1758331209421157,0.1645316928625106,0.2623705821556981,0.4901408457516178,0.4922571875178024,0.4194580658566544,0.2116983265060984,0.3341809530649173,0.3660016747799882,0.3311611454392449,2021_04_06_17:32:44_2019404,2021_04_06_17:32:44_weibull_only_rmsle_2019404.pt,0.5039049691001685,0.7751500591969351,0.16791905462741852,0.2031441628932953,0.1479583978652954,1,1,0,0,0,0,0,0,0,0,1
2021_04_06_22:29:24,femto,weibull_only_rmsle,819894,3000,1,2.0,0.199976726035066,2000,50,0,64,0.0001,1.654521377011691,5,32,0.4,302,0.0470154378563165,0.217983528971672,0.1710355132818222,0.1369991153478622,0.4279095516397502,0.0658026710152626,0.2565203309059143,0.1710355132818222,0.1667704135179519,0.2089314635217692,0.3167735059375332,0.5992267892536149,0.2380659434245681,0.0629936261649481,0.252737987599625,0.1402211073721385,0.2500948079581547,2021_04_06_22:29:24_819894,2021_04_06_22:29:24_weibull_only_rmsle_819894.pt,0.5030441382811471,0.8267954638676658,0.15939868986606598,0.20332033932209015,0.13948556780815125,1,1,0,0,0,0,0,0,0,0,1
2021_04_06_19:51:19,femto,weibull_rmsle,3941164,3000,4,2.0,0.199976726035066,2000,50,0,512,0.001,0.9442091340397252,7,32,0.1,37,0.0360619409216774,0.1899368017911911,0.1503136307001114,0.1205291002988815,0.5656542870977928,0.0599491633474826,0.2448452115058899,0.1503136307001114,0.160873457789421,0.2793013362550859,0.4268681577071812,0.7319278075261771,0.4318329056384186,0.2219596720303794,0.2236741599403318,0.3495028668738695,0.3608187560864474,2021_04_06_19:51:19_3941164,2021_04_06_19:51:19_weibull_rmsle_3941164.pt,0.502808663439965,0.7228869401703446,0.1590358316898346,0.20336851477622986,0.14355236291885376,1,1,0,0,0,0,0,1,0,0,0
2021_04_07_09:06:24,femto,mse,5800053,3000,4,2.0,0.199976726035066,2000,50,0,512,0.001,0.2934655817084255,4,32,0.6,37,0.024410113485323,0.1549791991710662,0.1082188934087753,0.1045026332139968,0.7108227534343828,0.0630589798092842,0.251115471124649,0.1082188934087753,0.1679543554782867,0.2419156374363316,0.3078789460028184,0.9551655903231508,0.3969225704022465,0.1667682509993632,0.1990236889745003,0.2518040891026241,0.2751046003939642,2021_04_07_09:06:24_5800053,2021_04_07_09:06:24_mse_5800053.pt,0.5025483462037892,0.6621443650070639,0.1682567447423935,0.20342175662517548,0.13801074028015137,0,1,1,0,0,0,0,0,0,0,0
2021_04_06_21:15:06,femto,weibull_only_rmsle,8497348,3000,1,2.0,0.199976726035066,2000,50,0,256,0.01,0.6591149079922554,6,256,0.0,99,0.0451153418158783,0.2420821189880371,0.1981052309274673,0.1537252962589264,0.2944256487265199,0.0549679771065712,0.2344525158405304,0.1981052309274673,0.1564594656229019,0.3391843373868092,0.5141319987056647,0.3145663774523666,0.4073947986465034,0.3136723479251619,0.5613398546629292,0.2690880825796714,0.3067031887506399,2021_04_06_21:15:06_8497348,2021_04_06_21:15:06_weibull_only_rmsle_8497348.pt,0.49979722108843727,0.8130242565363501,0.16178037226200104,0.20398347079753876,0.14288116991519928,1,0,0,0,0,0,0,0,0,0,1
2021_04_06_21:34:43,femto,weibull_rmsle,7547740,3000,0,2.0,0.199976726035066,2000,50,0,64,0.0001,0.2499774239263739,6,16,0.1,74,0.0275908618826757,0.1657530665397644,0.1209259331226348,0.1074593141674995,0.6692190471605658,0.0617425367236137,0.2484804838895797,0.1209259331226348,0.1629028767347335,0.2577417266438843,0.3719768927973356,0.8939085871042736,0.409601365718184,0.1721923947273331,0.1307944053341259,0.3721237479679076,0.3073912423742159,2021_04_06_21:34:43_7547740,2021_04_06_21:34:43_weibull_rmsle_7547740.pt,0.4997013750218654,0.6828219047650165,0.16079586744308472,0.2040030062198639,0.14127467572689056,1,1,0,0,0,0,0,1,0,0,0
2021_04_06_17:03:05,femto,weibull_only_mse,6533393,3000,1,2.0,0.199976726035066,2000,50,0,128,0.01,0.2006438687446478,5,64,0.0,12,0.042498633604158,0.2068971991539001,0.1739777475595474,0.133101224899292,0.484621179370573,0.0568248592317104,0.2383796721696853,0.1739777475595474,0.1599446386098861,0.3168612105236993,0.5965300037792276,0.5306454067604627,0.5669723580001232,0.621064261974946,0.6125133805050388,0.5722259781638599,0.2077403136901099,2021_04_06_17:03:05_6533393,2021_04_06_17:03:05_weibull_only_mse_6533393.pt,0.49698200336318776,0.7798675965655698,0.1584426611661911,0.2045566886663437,0.13481231033802032,1,0,0,0,0,0,0,0,1,0,0
2021_04_07_09:25:08,femto,weibull_only_rmsle,2842284,3000,11,2.0,0.199976726035066,2000,50,0,64,0.01,2.108078128767738,2,64,0.1,313,0.050535476681861,0.2270271480083465,0.1768354475498199,0.1401844471693039,0.3794554269337498,0.0623721107840538,0.2497441172599792,0.1768354475498199,0.1661839634180069,0.250173096423283,0.5085912908074848,0.4775254555847283,0.4362850799367795,0.218194882697485,0.3678826606094212,0.3892199556992297,0.2841475083830868,2021_04_07_09:25:08_2842284,2021_04_07_09:25:08_weibull_only_rmsle_2842284.pt,0.4956702138512742,0.768380775629543,0.1688237488269806,0.20482324063777924,0.14820989966392517,1,1,0,0,0,0,0,0,0,0,1
2021_04_06_18:10:34,femto,weibull_only_rmsle,7824012,3000,1,2.0,0.199976726035066,2000,50,0,64,0.001,0.8613924009264666,3,32,0.5,208,0.0471141572025689,0.2217669934034347,0.1745113134384155,0.1380321681499481,0.4078780258239805,0.0618786662817001,0.2487542480230331,0.1745113134384155,0.1637530475854873,0.256105215786626,0.4450909017587585,0.5122566357715247,0.4178296809918136,0.1794622364398373,0.1527984656204155,0.327283026552879,0.3900291566488678,2021_04_06_18:10:34_7824012,2021_04_06_18:10:34_weibull_only_rmsle_7824012.pt,0.49424256485786733,0.7667188910542638,0.16741974651813507,0.20511293411254883,0.14652025699615479,1,1,0,0,0,0,0,0,0,0,1
2021_04_06_18:32:13,femto,weibull_rmse,2110089,3000,0,2.0,0.199976726035066,2000,50,0,512,0.0001,2.970970217798351,6,128,0.25,302,0.0331487858461009,0.1817966252565384,0.1379005014896392,0.1166110038757324,0.6020862012549058,0.0598962940275669,0.244737222790718,0.1379005014896392,0.1597338318824768,0.2799369666272171,0.4086470498455782,0.8113842122555921,0.3782058982498966,0.1709062789741924,0.2750769551540404,0.3215854870418431,0.3288620013091544,2021_04_06_18:32:13_2110089,2021_04_06_18:32:13_weibull_rmse_2110089.pt,0.49084843052976734,0.7064928345673738,0.1596514731645584,0.20580004155635834,0.14444595575332642,1,1,0,0,0,0,1,0,0,0,0
2021_04_06_20:45:01,femto,weibull_only_rmsle,4350795,3000,2,2.0,0.199976726035066,2000,50,0,32,0.0001,2.1185962811408774,5,64,0.4,389,0.0492674170174833,0.2248344123363495,0.1737721115350723,0.1384448856115341,0.3913846116790704,0.0591912306845188,0.2432925105094909,0.1737721115350723,0.1606213897466659,0.2884130961416948,0.4874534958888685,0.4703449110393949,0.4596284652521685,0.2587604599715417,0.3137039398058866,0.2804008078861487,0.3636201803980542,2021_04_06_20:45:01_4350795,2021_04_06_20:45:01_weibull_only_rmsle_4350795.pt,0.4871576774936448,0.810351260266632,0.17147931456565857,0.20654459297657013,0.14607422053813934,1,1,0,0,0,0,0,0,0,0,1
2021_04_07_10:29:28,femto,weibull_rmsle,3643638,3000,12,2.0,0.199976726035066,2000,50,0,512,0.0001,2.9719072677220724,6,128,0.4,375,0.035512672116359,0.1872657537460327,0.140671893954277,0.1194811835885047,0.5777846792664131,0.0616103373467922,0.2482143193483352,0.140671893954277,0.1615513414144516,0.2593310193315744,0.3812482726548475,0.7889643916428356,0.3536261558331862,0.1510015434697986,0.2971099139537058,0.2816487900734759,0.2921132666415008,2021_04_07_10:29:28_3643638,2021_04_07_10:29:28_weibull_rmsle_3643638.pt,0.48683590979373137,0.7219681552698136,0.16050593554973602,0.20660938322544098,0.14486657083034515,1,1,0,0,0,0,0,1,0,0,0
2021_04_06_23:00:51,femto,weibull_only_rmse,9836832,3000,6,2.0,0.199976726035066,2000,50,0,64,0.0001,1.419669994094217,3,128,0.1,909,0.0491007042089194,0.2221409678459167,0.1711541265249252,0.1376550048589706,0.4058793254410209,0.065228670835495,0.2553990483283996,0.1711541265249252,0.1680301129817962,0.2158320738071329,0.4213875095688671,0.5292164647560762,0.4215142596073951,0.1467360137574023,-0.029973167102498,0.324951727308261,0.4337969831342746,2021_04_06_23:00:51_9836832,2021_04_06_23:00:51_weibull_only_rmse_9836832.pt,0.4851712057503579,0.7206225633144858,0.17020191252231598,0.20694422721862793,0.14926129579544067,1,1,0,0,0,0,0,0,0,1,0
2021_04_07_08:41:55,femto,weibull_rmsle,7240412,3000,0,2.0,0.199976726035066,2000,50,0,256,0.0001,0.1881104731462708,7,256,0.4,76,0.0271067626993445,0.1657287776470184,0.1250823587179184,0.1075149849057197,0.6693160210655507,0.0553677082061767,0.2353034764528274,0.1250823587179184,0.1558980345726013,0.3343788318334101,0.4664611208853134,0.8685951363423752,0.508056059700868,0.2458410212862317,0.4176454088148082,0.4032353471649108,0.326160970026084,2021_04_07_08:41:55_7240412,2021_04_07_08:41:55_weibull_rmsle_7240412.pt,0.4851545864543878,0.715395328858339,0.1657925844192505,0.20694757997989655,0.14791850745677948,1,1,0,0,0,0,0,1,0,0,0
2021_04_06_19:10:14,femto,weibull_rmsle,8121259,3000,4,2.0,0.199976726035066,2000,50,0,32,0.0001,0.5859321512617307,5,32,0.25,64,0.0275440989414963,0.1655083149671554,0.118378147482872,0.1064899265766143,0.6701952191722309,0.0629053935408592,0.2508094906806946,0.118378147482872,0.1641417145729065,0.2437620424854654,0.386109646669113,0.8924695319982301,0.4323942822510461,0.216332181826787,0.1234995032079651,0.3145739144363446,0.3304466080223877,2021_04_06_19:10:14_8121259,2021_04_06_19:10:14_weibull_rmsle_8121259.pt,0.48506369924009607,0.669965015988043,0.16686777770519257,0.2069658488035202,0.14618109166622162,1,1,0,0,0,0,0,1,0,0,0
2021_04_06_19:17:19,femto,weibull_only_rmsle,4924246,3000,4,2.0,0.199976726035066,2000,50,0,32,0.0001,2.6739512431645656,4,32,0.5,389,0.0477761304937303,0.218656525015831,0.1701617389917373,0.1357619613409042,0.4243715834640744,0.0620770454406738,0.2491526752710342,0.1701617389917373,0.1630735993385315,0.2537203711633681,0.4193739089720354,0.543771072275016,0.398085002252755,0.1721627037723847,0.2423782243824866,0.240754778886077,0.3424928186149842,2021_04_06_19:17:19_4924246,2021_04_06_19:17:19_weibull_only_rmsle_4924246.pt,0.4834570748917968,0.7965265410209839,0.16965575516223907,0.207288458943367,0.14753113687038422,1,1,0,0,0,0,0,0,0,0,1
2021_04_06_17:00:07,femto,weibull_only_rmsle,3550810,3000,1,2.0,0.199976726035066,2000,50,0,512,0.001,1.748739368652929,4,64,0.4,319,0.0483765482074684,0.2206602245569229,0.1745264381170272,0.1420967280864715,0.413773438111362,0.065284252166748,0.2555078566074371,0.1745264381170272,0.1649670749902725,0.2151638942880993,0.3185038899797738,0.6247938024503662,0.1392980213800557,-0.052260479649314,0.2987800853569934,0.20258033235103,0.2352399374729045,2021_04_06_17:00:07_3550810,2021_04_06_17:00:07_weibull_only_rmsle_3550810.pt,0.4800684716280037,0.8087789501918597,0.15377557277679443,0.20796728134155273,0.14197397232055664,1,1,0,0,0,0,0,0,0,0,1
2021_04_06_18:10:19,femto,weibull_only_rmsle,3739956,3000,0,2.0,0.199976726035066,2000,50,0,64,0.001,2.03656051539045,4,64,0.0,315,0.0394853606932994,0.205338254570961,0.1629242897033691,0.1279540508985519,0.4923585690819595,0.056735835969448,0.2381928712129593,0.1629242897033691,0.1587554961442947,0.3179314354820124,0.6410901810401077,0.5278449158112475,0.6665884643667812,0.6717393719210099,0.4038765552824453,0.8140004142295483,0.1848782154261921,2021_04_06_18:10:19_3739956,2021_04_06_18:10:19_weibull_only_rmsle_3739956.pt,0.4789836425404356,0.8567994847349841,0.15936841070652008,0.2081841230392456,0.1506786197423935,1,0,0,0,0,0,0,0,0,0,1
2021_04_07_08:12:13,femto,weibull_only_rmse,6813618,3000,1,2.0,0.199976726035066,2000,50,0,32,0.001,1.035575762845322,4,32,0.1,284,0.0233463811596403,0.1517676413059234,0.1141756027936935,0.0985876992344856,0.7226835182369524,0.0512288026511669,0.2263378351926803,0.1141756027936935,0.1501717120409011,0.38413602799986,0.689531109814274,0.8453928537982243,0.6250865345970734,0.7508740955760044,0.4294595309079777,0.6823158127680014,0.3477795628376057,2021_04_07_08:12:13_6813618,2021_04_07_08:12:13_weibull_only_rmse_6813618.pt,0.47886056058555837,0.6269884359602498,0.17097564041614532,0.20820870995521545,0.147028848528862,1,1,0,0,0,0,0,0,0,1,0
2021_04_07_08:16:05,femto,weibull_rmsle,719123,3000,4,2.0,0.199976726035066,2000,50,0,256,0.0001,1.1496478253689375,7,256,0.6,240,0.0309209693223238,0.1757036596536636,0.1338312029838562,0.1134688332676887,0.6283116822468242,0.060289766639471,0.2455397695302963,0.1338312029838562,0.1632487922906875,0.2752066904072192,0.471591563899995,0.811547343597175,0.5052219253545958,0.3157027159665722,0.373098382378254,0.3480039403514305,0.3202121862922276,2021_04_07_08:16:05_719123,2021_04_07_08:16:05_weibull_rmsle_719123.pt,0.47829694290609104,0.695972377480748,0.1688304990530014,0.20832127332687378,0.1512255221605301,1,1,0,0,0,0,0,1,0,0,0
2021_04_06_21:08:39,femto,weibull_only_rmsle,9610707,3000,3,2.0,0.199976726035066,2000,50,0,512,0.001,1.3893614641482563,5,128,0.6,121,0.0444007164074315,0.2103384882211685,0.1640219241380691,0.1342091113328933,0.4673341611584153,0.0655392706394195,0.2560063898563385,0.1640219241380691,0.165780708193779,0.2120980679214839,0.307980321431626,0.6679947224528386,0.2160162705987839,0.0395341141758385,0.249624372875988,0.1495796820522786,0.2262641734644146,2021_04_06_21:08:39_9610707,2021_04_06_21:08:39_weibull_only_rmsle_9610707.pt,0.47699075679617753,0.780672712608852,0.1596173495054245,0.20858187973499298,0.14405500888824463,1,1,0,0,0,0,0,0,0,0,1
2021_04_07_10:12:58,femto,weibull_only_rmse,3184982,3000,6,2.0,0.199976726035066,2000,50,0,64,0.01,2.311626694788451,2,256,0.2,38,0.0456556130313512,0.2240995615720749,0.1777227520942688,0.1394701898097992,0.3953565452211296,0.0615202821791172,0.2480328530073166,0.1777227520942688,0.1631296128034591,0.2604136246654653,0.3994011309585629,0.5293239925106421,0.4014280184713191,0.0146825169870481,0.1136615968093939,0.3524902564055747,0.3846430664327502,2021_04_07_10:12:58_3184982,2021_04_07_10:12:58_weibull_only_rmse_3184982.pt,0.4768770603414926,0.7854260785975549,0.1679980605840683,0.20860455930233002,0.14605307579040527,1,1,0,0,0,0,0,0,0,1,0
2021_04_06_21:30:29,femto,weibull_only_rmsle,6503947,3000,5,2.0,0.199976726035066,2000,50,0,64,0.01,1.8095639783075057,6,64,0.0,47,0.0614436680846142,0.2235254049301147,0.1833369135856628,0.1426403820514679,0.3984508039512522,0.0595832355320453,0.2440967857837677,0.1833369135856628,0.164068266749382,0.2837005092580998,0.4579108606178438,0.4841842664506447,0.3992412976437313,0.2965055774965432,0.349563753939477,0.2926951845636681,0.3563830071539126,2021_04_06_21:30:29_6503947,2021_04_06_21:30:29_weibull_only_rmsle_6503947.pt,0.4758752061046665,0.6986656696931421,0.17242597043514252,0.20880421996116638,0.15267756581306458,1,0,0,0,0,0,0,0,0,0,1
2021_04_06_16:20:49,femto,weibull_only_rmse,4027946,3000,1,2.0,0.199976726035066,2000,50,0,32,0.0001,2.0843856813316903,7,64,0.5,297,0.0387540112221331,0.1981672048568725,0.1535577178001403,0.1252785474061966,0.5271962501138974,0.0619643591344356,0.248926430940628,0.1535577178001403,0.1648166626691818,0.2550750092680098,0.4545263960020769,0.6733061120275543,0.4446145982249962,0.3034216364694899,0.3705660006716286,0.2433056308975814,0.3237818147330265,2021_04_06_16:20:49_4027946,2021_04_06_16:20:49_weibull_only_rmse_4027946.pt,0.4737899677960503,0.7222916140565752,0.16863541305065155,0.20921917259693146,0.15459474921226501,1,1,0,0,0,0,0,0,0,1,0
2021_04_06_17:31:10,femto,weibull_rmsle,6533393,3000,5,2.0,0.199976726035066,2000,50,0,512,0.01,2.777927208135932,2,32,0.6,54,0.0423471542696158,0.2053280770778656,0.1666501760482788,0.1301341950893402,0.4924088658718158,0.0656642764806747,0.2562504112720489,0.1666501760482788,0.1686252802610397,0.210595242485973,0.3176303452962825,0.6539124888640938,0.3564654908216019,0.0841903238577133,0.0478738237739486,0.2694881640490659,0.3287474038276224,2021_04_06_17:31:10_6533393,2021_04_06_17:31:10_weibull_rmsle_6533393.pt,0.4724006623821382,0.7145977749046901,0.16193333268165588,0.2094951868057251,0.14280825853347778,1,1,0,0,0,0,0,1,0,0,0
2021_04_06_18:19:33,femto,weibull_only_rmsle,7824012,3000,2,2.0,0.199976726035066,2000,50,0,32,0.0001,0.4458352977590282,6,64,0.25,399,0.0290782261766831,0.1720280945301056,0.1224472224712371,0.1120736673474311,0.6436998060982915,0.0610540546476841,0.2470912188291549,0.1224472224712371,0.1642603427171707,0.2660185079252264,0.4914146159766417,0.8264426447918253,0.4929056723537722,0.4275032268180716,0.2679862991891484,0.36087396020334,0.3461665888257578,2021_04_06_18:19:33_7824012,2021_04_06_18:19:33_weibull_only_rmsle_7824012.pt,0.4716030221644426,0.6354495894876231,0.17493201792240143,0.20965348184108734,0.15093782544136047,1,1,0,0,0,0,0,0,0,0,1
2021_04_06_19:00:03,femto,weibull_only_rmsle,2110089,3000,9,2.0,0.199976726035066,2000,50,0,64,0.0001,0.8579584753863299,5,32,0.1,433,0.0480847976480921,0.2187787145376205,0.1710017323493957,0.1372221559286117,0.4237280010001877,0.0614167377352714,0.2478240430355072,0.1710017323493957,0.1627149134874344,0.2616584400591897,0.4572490473435784,0.5583685022023348,0.4102057511726,0.1002356412176439,0.0014673752213512,0.3798482329388252,0.4656993813423697,2021_04_06_19:00:03_2110089,2021_04_06_19:00:03_weibull_only_rmsle_2110089.pt,0.47090590128933496,0.7351178799587716,0.168275386095047,0.20979173481464386,0.1480085551738739,1,1,0,0,0,0,0,0,0,0,1
2021_04_06_21:46:58,femto,weibull_rmsle,2183353,3000,2,2.0,0.199976726035066,2000,50,0,512,0.0001,0.9538467933293142,6,128,0.5,306,0.0308285355567932,0.1745802760124206,0.1306934952735901,0.1115834414958953,0.6330493185954525,0.0600909069180488,0.245134487748146,0.1306934952735901,0.1605425328016281,0.2775973561831136,0.4210834252715992,0.8357667820194717,0.4419935069747415,0.2274149238395224,0.2269972875767718,0.3553825949354611,0.3291319460764942,2021_04_06_21:46:58_2183353,2021_04_06_21:46:58_weibull_rmsle_2183353.pt,0.4706970028044497,0.6963525208594257,0.167880579829216,0.20983314514160156,0.1498529016971588,1,1,0,0,0,0,0,1,0,0,0
2021_04_06_17:07:38,femto,weibull_rmsle,4810178,3000,0,2.0,0.199976726035066,2000,50,0,512,0.0001,1.1480238820688515,6,256,0.4,158,0.031575522902939,0.1782402545213699,0.1304766982793808,0.1136372685432434,0.6175022532377231,0.0621512159705162,0.2493014633655548,0.1304766982793808,0.1624945700168609,0.2528286879695244,0.3790137824195044,0.8400071508542725,0.368893153824691,0.1566661304615726,0.2576956639447777,0.2562331437181334,0.2948869841233958,2021_04_06_17:07:38_4810178,2021_04_06_17:07:38_weibull_rmsle_4810178.pt,0.47033666299702426,0.7013219393940922,0.16346730291843414,0.20990456640720367,0.1466381847858429,1,1,0,0,0,0,0,1,0,0,0
2021_04_07_09:02:46,femto,weibull_only_rmse,5076551,3000,4,2.0,0.199976726035066,2000,50,0,64,0.0001,0.978482493806487,3,64,0.25,748,0.0487574671931339,0.221465453505516,0.1721446216106414,0.1380740404129028,0.4094871212755655,0.064133733510971,0.253246396780014,0.1721446216106414,0.1670043170452118,0.2289952185456374,0.4470339868273848,0.5248025507780696,0.4572595663744432,0.1645664658106898,-0.0949082936092815,0.3953403782445893,0.4637028575202647,2021_04_07_09:02:46_5076551,2021_04_07_09:02:46_weibull_only_rmse_5076551.pt,0.4673518492854364,0.7142577482058303,0.1726500242948532,0.21049517393112183,0.15089775621891022,1,1,0,0,0,0,0,0,0,1,0
2021_04_07_09:51:50,femto,weibull_only_rmse,85253,3000,3,2.0,0.199976726035066,2000,50,0,512,0.1,0.6791474522901974,6,16,0.0,21,0.0446310121979978,0.2258321344852447,0.1794294416904449,0.1403167694807052,0.3859710586990261,0.0627689063549041,0.250537246465683,0.1794294416904449,0.1652633100748062,0.2454028848733972,0.3912391273332095,0.4942911242578851,0.3434925676020546,0.2014210935364871,0.1912755518280943,0.2081361338729723,0.3439560345411647,2021_04_07_09:51:50_85253,2021_04_07_09:51:50_weibull_only_rmse_85253.pt,0.46728735938963983,0.8092950390143621,0.17421768605709076,0.21050791442394257,0.147648885846138,1,0,0,0,0,0,0,0,0,1,0
2021_04_07_09:13:08,femto,weibull_rmsle,2608200,3000,9,2.0,0.199976726035066,2000,50,0,128,0.0001,1.6726729704232062,7,16,0.1,318,0.0304944190676465,0.1742467284202575,0.1309056133031845,0.1114787831902504,0.6344501355360103,0.064198225736618,0.2533737123012543,0.1309056133031845,0.1664222478866577,0.2282198355506943,0.3973003725795969,0.8316581059270179,0.460621669549287,0.2247367306126708,0.0776839423852593,0.3323533603966063,0.3457879953002101,2021_04_07_09:13:08_2608200,2021_04_07_09:13:08_weibull_rmsle_2608200.pt,0.46706048398501787,0.6776123626133037,0.1647348552942276,0.21055273711681366,0.1489255577325821,1,1,0,0,0,0,0,1,0,0,0
2021_04_06_21:19:45,femto,weibull_rmsle,9610707,3000,6,2.0,0.199976726035066,2000,50,0,64,0.0001,0.6000702826435426,6,64,0.2,54,0.0278605282109117,0.1678409874439239,0.1246425509452819,0.107852354645729,0.6608331750976835,0.063655249774456,0.2522999346256256,0.1246425509452819,0.1657591462135315,0.2347474121737596,0.3941469503064403,0.8676100071177226,0.455656161072865,0.2298084315629478,0.1153605652604388,0.317461776758339,0.3252722069609591,2021_04_06_21:19:45_9610707,2021_04_06_21:19:45_weibull_rmsle_9610707.pt,0.465440014092267,0.6608583933745853,0.16923409700393677,0.2108725905418396,0.1491203010082245,1,1,0,0,0,0,0,1,0,0,0
2021_04_06_23:11:40,femto,weibull_only_rmse,8353910,3000,10,2.0,0.199976726035066,2000,50,0,64,0.0001,1.35404664711919,3,64,0.25,769,0.047234333515393,0.2187188118696212,0.1705769300460815,0.1361043155193328,0.4240435344638054,0.060401864349842,0.2457679361104965,0.1705769300460815,0.1623699963092804,0.2738590845419171,0.505905026804029,0.52564510894717,0.4998256005899285,0.2282961931662994,0.0178021763955044,0.4542785696807222,0.4813148671907782,2021_04_06_23:11:40_8353910,2021_04_06_23:11:40_weibull_only_rmse_8353910.pt,0.4646292955511857,0.706723851587442,0.17288804054260254,0.211032435297966,0.15207652747631073,1,1,0,0,0,0,0,0,0,1,0
